"id" ;"ari_text" ;"score" ;"characters_count" ;"coleman_liau_text" ;"complexwords_text" ;"flesch_kincaid_text" ;"flesch_reading_text" ;"gunning_fog_text" ;"sentences_text" ;"smog_index_text" ;"smog_text" ;"syllables_text" ;"words_text" ;"good" ;"total_links" ;"doicount" ;"selfreferencecount" ;"wikipediacount" ;"naturecount" ;"comm_name"
25,539 ;8.964 ;2 ;850 ;9.14 ;24 ;10.034 ;57.496 ;12.4 ;10 ;11.485 ;11.979 ;296 ;193 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,542 ;7.654 ;2 ;158 ;7.69 ;5 ;7.967 ;71.782 ;12.8 ;2 ;11.66 ;12.162 ;52 ;38 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,544 ;10.332 ;2 ;684 ;11.977 ;24 ;10.958 ;47.67 ;13.6 ;8 ;12.487 ;13.024 ;234 ;140 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,548 ;12.171 ;0 ;515 ;12.089 ;20 ;12.154 ;45.326 ;16 ;5 ;13.954 ;14.555 ;174 ;105 ;no ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,549 ;14.963 ;9 ;2,058 ;10.494 ;78 ;14.774 ;43.878 ;18.4 ;15 ;15.49 ;16.156 ;718 ;461 ;yes ;10 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,550 ;29.463 ;0 ;271 ;12.203 ;9 ;25.065 ;16.885 ;28.8 ;1 ;19.432 ;20.267 ;89 ;57 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,553 ;8.095 ;1 ;1,786 ;8.128 ;60 ;9.479 ;61.267 ;13.2 ;22 ;12.045 ;12.563 ;629 ;422 ;yes ;5 ;0 ;0 ;0 ;1 ;biology.stackexchange.com
25,554 ;6.831 ;3 ;135 ;8.85 ;5 ;9.107 ;57.38 ;12.4 ;2 ;11.66 ;12.162 ;49 ;31 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,557 ;12.082 ;1 ;1,619 ;10.602 ;67 ;13.464 ;39.856 ;16.8 ;15 ;14.576 ;15.203 ;590 ;348 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,562 ;10.185 ;3 ;1,422 ;10.934 ;55 ;11.425 ;46.77 ;14.4 ;16 ;13.155 ;13.721 ;503 ;302 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,563 ;10.507 ;1 ;499 ;8.757 ;13 ;10.516 ;60.636 ;13.6 ;5 ;11.832 ;12.341 ;167 ;115 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,565 ;7.634 ;1 ;203 ;9.374 ;5 ;7.025 ;70.817 ;10 ;3 ;10.071 ;10.504 ;63 ;44 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,566 ;10.427 ;15 ;3,947 ;9.618 ;143 ;11.621 ;49.978 ;14.8 ;41 ;13.229 ;13.798 ;1,405 ;880 ;yes ;13 ;0 ;1 ;10 ;0 ;biology.stackexchange.com
25,567 ;8.832 ;0 ;280 ;11.133 ;13 ;11.29 ;39.498 ;14.4 ;4 ;12.874 ;13.428 ;103 ;57 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,569 ;14.244 ;1 ;533 ;9.116 ;9 ;13.084 ;57.363 ;15.2 ;4 ;11.216 ;11.698 ;175 ;126 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,571 ;10.034 ;0 ;660 ;11.996 ;35 ;12.231 ;37.427 ;16.4 ;8 ;14.456 ;15.078 ;243 ;135 ;no ;4 ;0 ;0 ;4 ;0 ;biology.stackexchange.com
25,573 ;8.197 ;0 ;1,348 ;9.933 ;54 ;9.836 ;53.93 ;13.6 ;18 ;12.487 ;13.024 ;478 ;297 ;no ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,575 ;11.473 ;4 ;3,336 ;10.043 ;112 ;11.708 ;51.863 ;14.8 ;32 ;13.247 ;13.817 ;1,140 ;732 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,577 ;21.854 ;5 ;593 ;9.148 ;14 ;19.973 ;34.985 ;22.4 ;3 ;14.832 ;15.47 ;206 ;140 ;yes ;9 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,580 ;10.459 ;2 ;3,154 ;9.891 ;100 ;10.658 ;56.218 ;14 ;33 ;12.535 ;13.074 ;1,063 ;696 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,581 ;11.608 ;2 ;1,296 ;11.577 ;66 ;13.799 ;32.986 ;17.6 ;13 ;15.341 ;16.001 ;486 ;269 ;yes ;6 ;0 ;0 ;6 ;0 ;biology.stackexchange.com
25,583 ;13.603 ;-1 ;103 ;15.13 ;7 ;15.42 ;18.35 ;22 ;1 ;17.491 ;18.244 ;38 ;19 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,587 ;11.868 ;2 ;576 ;12.96 ;29 ;12.522 ;39.129 ;17.6 ;6 ;15.042 ;15.688 ;200 ;114 ;yes ;2 ;0 ;0 ;0 ;1 ;biology.stackexchange.com
25,588 ;18.269 ;0 ;489 ;13.002 ;24 ;18.414 ;22.414 ;22.8 ;3 ;18.492 ;19.287 ;178 ;100 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,590 ;8.773 ;2 ;470 ;10.34 ;18 ;10.938 ;46.921 ;13.6 ;6 ;12.487 ;13.024 ;172 ;102 ;yes ;3 ;0 ;0 ;3 ;0 ;biology.stackexchange.com
25,591 ;5.82 ;1 ;613 ;7.273 ;22 ;8.3 ;61.207 ;11.6 ;10 ;11.124 ;11.602 ;223 ;144 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,592 ;7.954 ;2 ;314 ;8.535 ;6 ;8.177 ;68.944 ;10.4 ;4 ;9.708 ;10.126 ;103 ;73 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,594 ;12.197 ;1 ;1,369 ;11.592 ;57 ;12.874 ;41.675 ;16.4 ;13 ;14.469 ;15.091 ;480 ;284 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,596 ;13.59 ;7 ;3,280 ;10.759 ;128 ;13.708 ;43.023 ;17.2 ;27 ;14.926 ;15.568 ;1,139 ;701 ;yes ;15 ;0 ;2 ;1 ;0 ;biology.stackexchange.com
25,597 ;11.529 ;4 ;1,649 ;12.021 ;59 ;12.345 ;41.865 ;14.4 ;17 ;13.204 ;13.772 ;577 ;337 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,598 ;16.902 ;9 ;5,103 ;12.825 ;191 ;16.278 ;33.361 ;19.2 ;34 ;15.982 ;16.669 ;1,764 ;1,050 ;yes ;5 ;0 ;0 ;0 ;1 ;biology.stackexchange.com
25,599 ;18.967 ;2 ;2,564 ;12.375 ;123 ;19.392 ;19.675 ;22.8 ;15 ;18.684 ;19.488 ;956 ;536 ;yes ;5 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
25,600 ;19.529 ;3 ;711 ;8.69 ;24 ;18.886 ;35.802 ;22.4 ;4 ;16.416 ;17.122 ;258 ;171 ;yes ;7 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,601 ;7.444 ;2 ;349 ;9.554 ;18 ;10.615 ;46.747 ;15.2 ;5 ;13.392 ;13.968 ;133 ;78 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,604 ;12.485 ;2 ;911 ;13.176 ;39 ;12.141 ;43.442 ;16 ;9 ;14.402 ;15.021 ;303 ;179 ;yes ;5 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,605 ;11.032 ;4 ;2,528 ;9.789 ;89 ;11.562 ;52.063 ;14.8 ;25 ;13.334 ;13.908 ;874 ;560 ;yes ;7 ;0 ;2 ;4 ;0 ;biology.stackexchange.com
25,607 ;14.807 ;4 ;1,165 ;11.911 ;44 ;14.713 ;36.875 ;17.6 ;9 ;15.111 ;15.76 ;404 ;239 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,608 ;16.558 ;-1 ;737 ;12.572 ;36 ;16.705 ;29.8 ;21.2 ;5 ;17.697 ;18.458 ;264 ;153 ;no ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,609 ;10.995 ;4 ;1,171 ;7.833 ;40 ;11.827 ;55.609 ;15.6 ;11 ;13.445 ;14.023 ;415 ;280 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,634 ;18.01 ;1 ;289 ;16.577 ;21 ;19.806 ;-1.518 ;26.4 ;2 ;20.748 ;21.641 ;110 ;51 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
25,647 ;9.019 ;0 ;521 ;8.772 ;18 ;10.697 ;53.995 ;14 ;6 ;12.487 ;13.024 ;188 ;120 ;no ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
25,688 ;8.833 ;5 ;1,737 ;9.433 ;51 ;9.837 ;57.614 ;12.4 ;21 ;11.536 ;12.032 ;601 ;390 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
25,691 ;17.587 ;2 ;1,280 ;11.03 ;59 ;17.425 ;32.692 ;22 ;8 ;17.874 ;18.643 ;460 ;281 ;yes ;3 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
25,692 ;13.189 ;2 ;1,180 ;13.418 ;46 ;13.445 ;35.907 ;16 ;11 ;14.201 ;14.811 ;407 ;230 ;yes ;2 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,695 ;10.197 ;1 ;273 ;10.454 ;10 ;11.28 ;49.219 ;14 ;3 ;13 ;13.559 ;96 ;59 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
25,696 ;10.441 ;1 ;574 ;9.821 ;21 ;12.641 ;42.13 ;14.8 ;6 ;13.247 ;13.817 ;215 ;127 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,698 ;15.021 ;1 ;1,625 ;10.546 ;51 ;14.598 ;42.354 ;17.2 ;12 ;14.292 ;14.906 ;558 ;350 ;yes ;4 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,699 ;15.369 ;5 ;2,588 ;11.481 ;113 ;15.987 ;30.972 ;19.2 ;19 ;16.357 ;17.061 ;937 ;539 ;yes ;9 ;0 ;0 ;5 ;0 ;biology.stackexchange.com
25,702 ;4.978 ;2 ;448 ;6.861 ;14 ;7.161 ;67.545 ;10.4 ;8 ;10.246 ;10.686 ;159 ;107 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,705 ;11.375 ;1 ;2,872 ;11.969 ;124 ;12.002 ;43.927 ;16 ;30 ;14.136 ;14.743 ;994 ;588 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,706 ;18.098 ;6 ;2,445 ;12.163 ;107 ;18.169 ;25.949 ;21.6 ;15 ;17.629 ;18.387 ;889 ;515 ;yes ;7 ;0 ;0 ;3 ;0 ;biology.stackexchange.com
25,707 ;11.203 ;2 ;2,117 ;8.751 ;66 ;11.94 ;52.915 ;14.8 ;20 ;12.95 ;13.507 ;745 ;488 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,708 ;7.76 ;1 ;250 ;6.573 ;6 ;8.708 ;70.034 ;12 ;3 ;10.746 ;11.208 ;86 ;63 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,710 ;10.398 ;2 ;681 ;9.246 ;18 ;11.38 ;52.661 ;13.2 ;7 ;11.783 ;12.29 ;240 ;154 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,712 ;12.679 ;2 ;484 ;7.565 ;6 ;11.753 ;62.9 ;13.6 ;4 ;9.708 ;10.126 ;158 ;117 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,713 ;7.081 ;1 ;711 ;6.21 ;11 ;7.663 ;76.144 ;10.4 ;9 ;9.055 ;9.445 ;237 ;182 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,714 ;11.377 ;2 ;1,953 ;11.533 ;66 ;11.538 ;48.495 ;14.4 ;20 ;12.95 ;13.507 ;661 ;406 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,716 ;12.896 ;6 ;940 ;9.947 ;37 ;13.028 ;47.746 ;16.8 ;8 ;14.779 ;15.415 ;325 ;207 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,718 ;6.148 ;1 ;355 ;6.433 ;11 ;7.95 ;70.125 ;12 ;5 ;11.124 ;11.602 ;126 ;90 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,721 ;16.479 ;1 ;275 ;14.349 ;12 ;16.108 ;25.887 ;19.6 ;2 ;16.416 ;17.122 ;95 ;52 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,726 ;11.347 ;11 ;2,797 ;9.901 ;101 ;12.466 ;46.388 ;15.2 ;27 ;13.593 ;14.178 ;1,001 ;617 ;yes ;10 ;0 ;0 ;0 ;4 ;biology.stackexchange.com
25,728 ;8.886 ;2 ;895 ;7.605 ;22 ;9.933 ;62.319 ;12.4 ;10 ;11.124 ;11.602 ;313 ;216 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,732 ;13.522 ;0 ;600 ;11.027 ;21 ;13.642 ;42.497 ;16.4 ;5 ;14.225 ;14.837 ;208 ;127 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,734 ;11.489 ;2 ;492 ;11.611 ;16 ;12.727 ;40.153 ;14 ;5 ;12.798 ;13.348 ;176 ;102 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
25,739 ;9.757 ;8 ;585 ;11.213 ;19 ;10.642 ;50.063 ;12.8 ;7 ;12.024 ;12.541 ;202 ;123 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,742 ;11.846 ;2 ;1,584 ;10.64 ;78 ;14.074 ;34.534 ;17.6 ;15 ;15.49 ;16.156 ;600 ;340 ;yes ;6 ;0 ;0 ;4 ;0 ;biology.stackexchange.com
25,744 ;18.683 ;3 ;1,677 ;12.666 ;63 ;17.054 ;34.597 ;20.8 ;10 ;16.748 ;17.468 ;562 ;347 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,745 ;15.33 ;4 ;977 ;10.965 ;36 ;16.421 ;32.037 ;18.4 ;7 ;15.421 ;16.084 ;365 ;215 ;yes ;3 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,748 ;10.987 ;1 ;929 ;9.01 ;29 ;11.185 ;56.824 ;14.4 ;9 ;12.832 ;13.384 ;316 ;212 ;yes ;3 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
25,749 ;9.607 ;3 ;913 ;12.426 ;46 ;11.425 ;40.463 ;16 ;12 ;13.724 ;14.314 ;328 ;184 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,750 ;8.316 ;1 ;449 ;10.186 ;13 ;8.721 ;61.63 ;11.6 ;6 ;11.062 ;11.538 ;149 ;98 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,751 ;8.348 ;4 ;894 ;5.995 ;13 ;7.977 ;79.012 ;11.2 ;10 ;9.245 ;9.643 ;285 ;231 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,755 ;37.072 ;0 ;341 ;11.714 ;20 ;33.085 ;-12.123 ;40 ;1 ;27.495 ;28.677 ;125 ;73 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,760 ;11.33 ;0 ;532 ;13.33 ;17 ;11.139 ;46.072 ;13.2 ;6 ;12.22 ;12.745 ;176 ;104 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,761 ;17.416 ;5 ;959 ;9.644 ;29 ;16.859 ;40.094 ;20 ;6 ;15.042 ;15.688 ;339 ;222 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,762 ;9.025 ;5 ;2,217 ;9.212 ;76 ;10.181 ;56.462 ;13.6 ;26 ;12.364 ;12.896 ;776 ;502 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,763 ;7.996 ;-2 ;428 ;10.307 ;13 ;9.741 ;52.832 ;11.2 ;6 ;11.062 ;11.538 ;152 ;93 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,764 ;13.209 ;1 ;886 ;12.683 ;42 ;15.239 ;25.215 ;18 ;8 ;15.55 ;16.219 ;333 ;177 ;yes ;3 ;0 ;1 ;1 ;0 ;biology.stackexchange.com
25,766 ;22.502 ;2 ;1,384 ;16.807 ;60 ;20.9 ;8.83 ;23.6 ;7 ;19.036 ;19.854 ;478 ;250 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
25,768 ;7.129 ;1 ;458 ;11.522 ;19 ;8.534 ;52.088 ;12 ;9 ;10.958 ;11.43 ;157 ;92 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,770 ;16.353 ;1 ;862 ;12.212 ;35 ;16.958 ;25.434 ;19.6 ;6 ;16.229 ;16.927 ;314 ;175 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,772 ;9.962 ;1 ;477 ;13.417 ;23 ;10.533 ;42.445 ;14.8 ;7 ;12.928 ;13.484 ;161 ;90 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,775 ;13.386 ;1 ;642 ;6.979 ;26 ;14.56 ;49.804 ;19.2 ;5 ;15.49 ;16.156 ;242 ;166 ;yes ;6 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
25,776 ;15.82 ;4 ;584 ;9.68 ;23 ;16.19 ;39.099 ;20 ;4 ;16.134 ;16.828 ;213 ;135 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,777 ;23.922 ;0 ;655 ;12.777 ;32 ;22.85 ;11.387 ;27.2 ;3 ;20.889 ;21.787 ;239 ;135 ;no ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,778 ;14.297 ;1 ;1,847 ;12.288 ;87 ;15.746 ;26.578 ;18.8 ;15 ;16.191 ;16.887 ;685 ;374 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,779 ;22.291 ;0 ;606 ;9.695 ;21 ;20.31 ;32.568 ;24.4 ;3 ;17.491 ;18.244 ;210 ;140 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,780 ;13.197 ;4 ;783 ;12.389 ;37 ;13.751 ;36.678 ;18 ;7 ;15.593 ;16.263 ;275 ;158 ;yes ;2 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,781 ;8.702 ;0 ;497 ;9.106 ;22 ;11.491 ;46.22 ;14.8 ;6 ;13.488 ;14.068 ;189 ;113 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,783 ;6.756 ;2 ;1,948 ;8.197 ;64 ;7.976 ;67.075 ;11.6 ;28 ;11.281 ;11.766 ;668 ;459 ;yes ;10 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,784 ;14.904 ;1 ;716 ;14.672 ;36 ;16.544 ;16.229 ;19.2 ;6 ;16.416 ;17.122 ;266 ;134 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,785 ;11.336 ;1 ;729 ;9.705 ;28 ;12.593 ;46.001 ;16 ;7 ;13.954 ;14.555 ;263 ;162 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,786 ;10.892 ;4 ;625 ;13.397 ;28 ;11.563 ;38.437 ;14.8 ;8 ;13.247 ;13.817 ;214 ;118 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,787 ;14.207 ;2 ;656 ;9.132 ;22 ;14.247 ;45.997 ;17.2 ;5 ;14.489 ;15.112 ;230 ;149 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,789 ;10.123 ;3 ;105 ;4.526 ;5 ;13.623 ;49.041 ;18.4 ;1 ;15.247 ;15.903 ;44 ;29 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,792 ;17.373 ;6 ;954 ;10.214 ;37 ;17.133 ;36.345 ;21.2 ;6 ;16.601 ;17.315 ;342 ;216 ;yes ;3 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
25,793 ;11.265 ;1 ;799 ;10.721 ;33 ;11.999 ;47.108 ;16 ;8 ;14.124 ;14.732 ;279 ;171 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,794 ;23.655 ;24 ;2,157 ;12.944 ;89 ;21.671 ;18.42 ;25.6 ;10 ;19.34 ;20.172 ;750 ;442 ;yes ;11 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,795 ;10.231 ;1 ;1,283 ;12.671 ;46 ;10.321 ;47.048 ;12.8 ;17 ;12.01 ;12.526 ;425 ;248 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,796 ;11.396 ;2 ;901 ;13.182 ;39 ;12.246 ;38.788 ;15.6 ;10 ;13.817 ;14.411 ;314 ;177 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,797 ;8.794 ;-3 ;476 ;10.158 ;24 ;11.026 ;46.886 ;16 ;6 ;13.954 ;14.555 ;175 ;104 ;no ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
25,798 ;13.356 ;1 ;1,860 ;11.656 ;86 ;14.146 ;36.504 ;18.4 ;16 ;15.698 ;16.374 ;664 ;385 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,800 ;17.52 ;2 ;313 ;4.459 ;7 ;17.067 ;53.74 ;20.8 ;2 ;13.247 ;13.817 ;115 ;91 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,802 ;12.522 ;6 ;1,818 ;10.105 ;64 ;13.234 ;44.484 ;16 ;16 ;13.954 ;14.555 ;645 ;398 ;yes ;10 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,806 ;18.256 ;1 ;1,002 ;9.86 ;37 ;17.83 ;35.509 ;21.6 ;6 ;16.601 ;17.315 ;360 ;230 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,808 ;25.22 ;1 ;920 ;11.43 ;41 ;23.321 ;16.472 ;27.6 ;4 ;20.536 ;21.419 ;329 ;199 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,810 ;11.079 ;5 ;2,068 ;10.634 ;80 ;12.322 ;44.375 ;15.6 ;21 ;13.69 ;14.279 ;740 ;444 ;yes ;2 ;1 ;1 ;0 ;0 ;biology.stackexchange.com
25,811 ;13.119 ;-1 ;426 ;13.431 ;20 ;13.686 ;33.901 ;17.6 ;4 ;15.247 ;15.903 ;149 ;83 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,812 ;8.967 ;3 ;1,205 ;11.364 ;43 ;10.172 ;50.184 ;12.8 ;16 ;11.979 ;12.494 ;419 ;252 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,813 ;9.917 ;2 ;1,314 ;10.645 ;37 ;9.777 ;58.453 ;12.4 ;15 ;11.602 ;12.101 ;431 ;282 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,815 ;9.678 ;1 ;628 ;12.098 ;27 ;10.931 ;45.189 ;14.8 ;8 ;13.062 ;13.624 ;220 ;128 ;yes ;2 ;0 ;0 ;0 ;2 ;biology.stackexchange.com
25,818 ;10.096 ;4 ;2,201 ;10.04 ;72 ;10.337 ;56.793 ;13.6 ;24 ;12.487 ;13.024 ;740 ;483 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,819 ;10.265 ;2 ;1,044 ;9.591 ;41 ;11.713 ;48.814 ;15.2 ;11 ;13.574 ;14.158 ;376 ;233 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,822 ;10.811 ;-2 ;798 ;9.606 ;33 ;12.246 ;46.895 ;16 ;8 ;14.124 ;14.732 ;289 ;178 ;no ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,823 ;13.659 ;9 ;1,760 ;12.156 ;77 ;14.286 ;35.151 ;17.6 ;15 ;15.41 ;16.072 ;624 ;358 ;yes ;4 ;0 ;0 ;4 ;0 ;biology.stackexchange.com
25,824 ;13.059 ;2 ;7,255 ;12.112 ;275 ;13.333 ;39.97 ;16 ;65 ;14.266 ;14.88 ;2,512 ;1,478 ;yes ;5 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,827 ;14.697 ;1 ;902 ;11.763 ;29 ;14.186 ;40.684 ;16.4 ;7 ;14.148 ;14.757 ;306 ;186 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,829 ;7.335 ;1 ;406 ;10.668 ;13 ;8.054 ;58.691 ;10.8 ;7 ;10.464 ;10.914 ;135 ;84 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,830 ;13.273 ;7 ;12,759 ;9.727 ;383 ;12.985 ;50.026 ;15.6 ;105 ;13.461 ;14.04 ;4,334 ;2,833 ;yes ;20 ;0 ;0 ;0 ;1 ;biology.stackexchange.com
25,831 ;8.382 ;1 ;182 ;11.977 ;8 ;9.412 ;48.955 ;13.6 ;3 ;11.944 ;12.458 ;62 ;36 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,833 ;20.799 ;3 ;1,127 ;12.936 ;53 ;20.369 ;17.602 ;24 ;6 ;19.279 ;20.108 ;410 ;231 ;yes ;8 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,835 ;11.928 ;2 ;1,562 ;8.971 ;50 ;11.972 ;54.645 ;15.6 ;14 ;13.351 ;13.925 ;533 ;357 ;yes ;6 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,836 ;11.613 ;2 ;1,543 ;12.329 ;65 ;12.476 ;40.348 ;15.6 ;16 ;14.04 ;14.644 ;541 ;312 ;yes ;5 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
25,838 ;11.035 ;1 ;2,638 ;8.342 ;77 ;11.617 ;55.802 ;14.4 ;25 ;12.612 ;13.155 ;920 ;618 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,839 ;20.926 ;4 ;937 ;14.032 ;45 ;19.506 ;21.116 ;24.4 ;5 ;19.432 ;20.267 ;324 ;185 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,841 ;10.513 ;1 ;830 ;12.828 ;35 ;11.155 ;44.473 ;14.8 ;10 ;13.247 ;13.817 ;284 ;165 ;yes ;1 ;1 ;0 ;0 ;0 ;biology.stackexchange.com
25,843 ;6.072 ;2 ;532 ;4.372 ;12 ;7.645 ;77.91 ;11.6 ;7 ;10.171 ;10.609 ;188 ;148 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
25,844 ;11.124 ;2 ;1,319 ;11.762 ;48 ;11.683 ;45.908 ;14.4 ;14 ;13.142 ;13.707 ;454 ;272 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
