"id" ;"ari_text" ;"score" ;"characters_count" ;"coleman_liau_text" ;"complexwords_text" ;"flesch_kincaid_text" ;"flesch_reading_text" ;"gunning_fog_text" ;"sentences_text" ;"smog_index_text" ;"smog_text" ;"syllables_text" ;"words_text" ;"good" ;"total_links" ;"comm_name"
66,969 ;13.321 ;6 ;2,274 ;8.552 ;71 ;14.155 ;47.998 ;16.8 ;18 ;13.878 ;14.475 ;831 ;550 ;yes ;2 ;chemistry.stackexchange.com
66,970 ;6.733 ;3 ;389 ;5.663 ;10 ;9.025 ;66.694 ;11.6 ;5 ;10.746 ;11.208 ;144 ;102 ;yes ;0 ;chemistry.stackexchange.com
66,971 ;8.903 ;2 ;717 ;7.611 ;22 ;9.896 ;62.631 ;13.2 ;8 ;12.083 ;12.603 ;250 ;173 ;yes ;0 ;chemistry.stackexchange.com
66,974 ;12.508 ;2 ;279 ;14.802 ;12 ;12.728 ;34.684 ;16 ;3 ;13.954 ;14.555 ;95 ;52 ;yes ;0 ;chemistry.stackexchange.com
66,976 ;7.527 ;3 ;671 ;5.656 ;21 ;9.885 ;63.373 ;13.2 ;8 ;11.874 ;12.385 ;252 ;176 ;yes ;0 ;chemistry.stackexchange.com
66,977 ;5.395 ;1 ;463 ;6.117 ;12 ;7.005 ;75.121 ;10.8 ;7 ;10.171 ;10.609 ;161 ;119 ;yes ;0 ;chemistry.stackexchange.com
66,978 ;11.914 ;2 ;793 ;12.392 ;32 ;12.713 ;39.543 ;16 ;8 ;13.954 ;14.555 ;278 ;160 ;yes ;3 ;chemistry.stackexchange.com
66,979 ;6.973 ;3 ;547 ;6.213 ;16 ;8.983 ;66.282 ;12.4 ;7 ;11.281 ;11.766 ;199 ;140 ;yes ;0 ;chemistry.stackexchange.com
66,984 ;4.576 ;0 ;457 ;5.812 ;8 ;6.529 ;73.634 ;8.4 ;8 ;8.477 ;8.842 ;160 ;114 ;no ;0 ;chemistry.stackexchange.com
66,985 ;0.662 ;1 ;82 ;2.324 ;2 ;4.332 ;85.38 ;8 ;2 ;8.477 ;8.842 ;31 ;24 ;yes ;0 ;chemistry.stackexchange.com
66,994 ;9.082 ;2 ;1,306 ;6.796 ;56 ;12.06 ;50.072 ;16 ;14 ;13.954 ;14.555 ;513 ;326 ;yes ;0 ;chemistry.stackexchange.com
66,998 ;18.397 ;5 ;1,828 ;11.95 ;59 ;18.086 ;28.216 ;20 ;11 ;15.685 ;16.36 ;655 ;388 ;yes ;4 ;chemistry.stackexchange.com
67,000 ;12.401 ;9 ;1,612 ;11.542 ;70 ;13.691 ;36.685 ;16.8 ;15 ;14.832 ;15.47 ;584 ;335 ;yes ;5 ;chemistry.stackexchange.com
67,002 ;9.774 ;3 ;618 ;10.163 ;28 ;12.56 ;39.367 ;15.6 ;7 ;13.954 ;14.555 ;236 ;135 ;yes ;2 ;chemistry.stackexchange.com
67,003 ;14.623 ;4 ;652 ;11.028 ;28 ;14.755 ;38.434 ;18.8 ;5 ;15.961 ;16.648 ;229 ;138 ;yes ;2 ;chemistry.stackexchange.com
67,004 ;6.165 ;1 ;288 ;8.705 ;12 ;8.577 ;56.368 ;12 ;5 ;11.485 ;11.979 ;104 ;64 ;yes ;0 ;chemistry.stackexchange.com
67,005 ;10.149 ;1 ;723 ;10.498 ;26 ;11.455 ;47.669 ;14 ;8 ;12.874 ;13.428 ;257 ;156 ;yes ;2 ;chemistry.stackexchange.com
67,010 ;5.644 ;1 ;266 ;6.584 ;6 ;7.674 ;69.879 ;9.6 ;4 ;9.708 ;10.126 ;95 ;67 ;yes ;0 ;chemistry.stackexchange.com
67,012 ;10.003 ;3 ;1,517 ;11.565 ;69 ;11.501 ;43.775 ;15.2 ;18 ;13.724 ;14.314 ;541 ;315 ;yes ;0 ;chemistry.stackexchange.com
67,015 ;9.026 ;0 ;256 ;9.197 ;11 ;12.091 ;42.808 ;14.8 ;3 ;13.488 ;14.068 ;99 ;58 ;no ;0 ;chemistry.stackexchange.com
67,016 ;14.762 ;0 ;394 ;11.16 ;12 ;14.251 ;42.17 ;16.4 ;3 ;13.954 ;14.555 ;134 ;83 ;no ;0 ;chemistry.stackexchange.com
67,017 ;7.713 ;1 ;569 ;7.139 ;13 ;8.393 ;70.512 ;11.6 ;7 ;10.464 ;10.914 ;192 ;140 ;yes ;0 ;chemistry.stackexchange.com
67,019 ;18.747 ;1 ;1,028 ;9.641 ;37 ;17.679 ;38.962 ;21.6 ;6 ;16.601 ;17.315 ;359 ;238 ;yes ;4 ;chemistry.stackexchange.com
67,020 ;7.742 ;0 ;158 ;12.22 ;5 ;7.853 ;57.166 ;10.4 ;3 ;10.071 ;10.504 ;51 ;31 ;no ;0 ;chemistry.stackexchange.com
67,021 ;12.509 ;0 ;2,865 ;11.092 ;119 ;13.126 ;42.403 ;16.8 ;26 ;14.718 ;15.351 ;1,007 ;605 ;no ;1 ;chemistry.stackexchange.com
67,022 ;0.976 ;1 ;322 ;3.615 ;12 ;4.909 ;72.983 ;8.4 ;11 ;8.721 ;9.096 ;121 ;81 ;yes ;4 ;chemistry.stackexchange.com
67,023 ;9.314 ;1 ;367 ;8.046 ;12 ;10.118 ;61.262 ;13.6 ;4 ;12.487 ;13.024 ;127 ;87 ;yes ;1 ;chemistry.stackexchange.com
67,024 ;11.909 ;1 ;577 ;13.012 ;26 ;13.246 ;33.934 ;16.4 ;6 ;14.402 ;15.021 ;207 ;114 ;yes ;0 ;chemistry.stackexchange.com
67,028 ;5.363 ;1 ;297 ;2.637 ;3 ;8.263 ;75.898 ;10 ;4 ;7.743 ;8.076 ;115 ;90 ;yes ;0 ;chemistry.stackexchange.com
67,030 ;5.067 ;-1 ;121 ;5.956 ;5 ;7.96 ;64.71 ;12.4 ;2 ;11.66 ;12.162 ;45 ;30 ;no ;0 ;chemistry.stackexchange.com
67,033 ;6.764 ;0 ;212 ;10.579 ;9 ;9.082 ;49.543 ;12.4 ;4 ;11.216 ;11.698 ;76 ;44 ;no ;0 ;chemistry.stackexchange.com
67,036 ;9.529 ;1 ;3,803 ;8.312 ;130 ;10.687 ;57.189 ;14 ;41 ;12.753 ;13.302 ;1,345 ;892 ;yes ;0 ;chemistry.stackexchange.com
67,037 ;11.944 ;7 ;1,192 ;10.1 ;37 ;12.607 ;46.938 ;14.8 ;11 ;13.045 ;13.606 ;419 ;261 ;yes ;2 ;chemistry.stackexchange.com
67,039 ;6.576 ;2 ;428 ;8.736 ;15 ;9.08 ;54.138 ;11.2 ;7 ;11.018 ;11.492 ;156 ;95 ;yes ;2 ;chemistry.stackexchange.com
67,040 ;8.285 ;2 ;348 ;6.76 ;7 ;9.44 ;66.124 ;11.6 ;4 ;10.246 ;10.686 ;122 ;87 ;yes ;0 ;chemistry.stackexchange.com
67,042 ;12.208 ;1 ;1,617 ;10.967 ;62 ;13.281 ;40.57 ;16 ;15 ;14.136 ;14.743 ;580 ;343 ;yes ;1 ;chemistry.stackexchange.com
67,045 ;6.679 ;3 ;134 ;8.66 ;6 ;10.249 ;49.193 ;13.6 ;2 ;12.487 ;13.024 ;52 ;31 ;yes ;0 ;chemistry.stackexchange.com
67,046 ;17.977 ;1 ;813 ;11.721 ;30 ;16.496 ;38.779 ;20.4 ;5 ;16.416 ;17.122 ;273 ;174 ;yes ;1 ;chemistry.stackexchange.com
67,049 ;26.405 ;1 ;2,338 ;8.317 ;75 ;23.914 ;25.312 ;28 ;10 ;18 ;18.774 ;834 ;571 ;yes ;3 ;chemistry.stackexchange.com
67,050 ;10.972 ;6 ;1,522 ;11.214 ;53 ;11.791 ;46.152 ;14.4 ;16 ;12.969 ;13.526 ;531 ;320 ;yes ;4 ;chemistry.stackexchange.com
67,053 ;15.145 ;7 ;4,657 ;13.779 ;201 ;15.373 ;28.024 ;18.4 ;37 ;15.766 ;16.444 ;1,635 ;897 ;yes ;5 ;chemistry.stackexchange.com
67,057 ;3.569 ;0 ;580 ;6.777 ;15 ;6.153 ;69.995 ;8 ;13 ;8.883 ;9.266 ;207 ;139 ;no ;0 ;chemistry.stackexchange.com
67,060 ;12.351 ;1 ;1,606 ;11.521 ;71 ;13.691 ;36.564 ;17.2 ;15 ;14.916 ;15.558 ;583 ;334 ;yes ;6 ;chemistry.stackexchange.com
67,063 ;13.718 ;11 ;385 ;8.396 ;10 ;12.499 ;58.885 ;16.4 ;3 ;13 ;13.559 ;125 ;90 ;yes ;0 ;chemistry.stackexchange.com
67,065 ;13.738 ;1 ;973 ;11.156 ;24 ;13.111 ;46.704 ;14.4 ;8 ;12.487 ;13.024 ;325 ;205 ;yes ;2 ;chemistry.stackexchange.com
67,068 ;11.21 ;8 ;369 ;14.639 ;17 ;12.532 ;29.085 ;15.2 ;5 ;13.1 ;13.663 ;130 ;67 ;yes ;0 ;chemistry.stackexchange.com
67,072 ;1.608 ;4 ;227 ;3.862 ;3 ;3.045 ;90.746 ;5.6 ;6 ;6.873 ;7.169 ;74 ;59 ;yes ;0 ;chemistry.stackexchange.com
67,074 ;18.096 ;0 ;1,319 ;10.806 ;44 ;17.194 ;36.803 ;20.4 ;8 ;15.845 ;16.527 ;459 ;292 ;no ;1 ;chemistry.stackexchange.com
67,080 ;10.995 ;3 ;566 ;11.452 ;22 ;11.68 ;46.351 ;14.8 ;6 ;13.488 ;14.068 ;196 ;118 ;yes ;0 ;chemistry.stackexchange.com
67,081 ;9.287 ;1 ;733 ;8.012 ;20 ;10.728 ;56.886 ;12.8 ;8 ;11.66 ;12.162 ;263 ;174 ;yes ;0 ;chemistry.stackexchange.com
67,082 ;9.09 ;7 ;779 ;4.641 ;23 ;11.66 ;59.109 ;14.4 ;8 ;12.287 ;12.816 ;305 ;214 ;yes ;0 ;chemistry.stackexchange.com
67,083 ;12.371 ;3 ;213 ;11.713 ;10 ;12.299 ;46.069 ;17.6 ;2 ;15.247 ;15.903 ;72 ;44 ;yes ;0 ;chemistry.stackexchange.com
67,084 ;11.813 ;2 ;1,413 ;9.621 ;53 ;13.04 ;44.732 ;16 ;13 ;14.059 ;14.664 ;512 ;315 ;yes ;3 ;chemistry.stackexchange.com
67,085 ;10.475 ;2 ;377 ;10.28 ;10 ;9.961 ;60.159 ;12.8 ;4 ;11.66 ;12.162 ;122 ;82 ;yes ;2 ;chemistry.stackexchange.com
67,089 ;8.355 ;3 ;325 ;8.723 ;11 ;9.344 ;61.468 ;12.8 ;4 ;12.083 ;12.603 ;112 ;75 ;yes ;1 ;chemistry.stackexchange.com
67,090 ;13.577 ;1 ;1,015 ;8.532 ;28 ;13.665 ;49.634 ;16 ;8 ;13.247 ;13.817 ;355 ;236 ;yes ;0 ;chemistry.stackexchange.com
67,092 ;10.905 ;1 ;248 ;13.632 ;11 ;10.808 ;46.07 ;15.2 ;3 ;13.488 ;14.068 ;82 ;48 ;yes ;1 ;chemistry.stackexchange.com
67,094 ;6.314 ;4 ;773 ;7.038 ;25 ;9.592 ;57.217 ;12 ;11 ;11.257 ;11.741 ;298 ;191 ;yes ;1 ;chemistry.stackexchange.com
67,096 ;13.518 ;2 ;384 ;8.52 ;17 ;14.644 ;45.286 ;19.6 ;3 ;16.038 ;16.728 ;143 ;93 ;yes ;1 ;chemistry.stackexchange.com
67,098 ;20.373 ;0 ;550 ;7.506 ;17 ;20.138 ;33.211 ;23.2 ;3 ;16.038 ;16.728 ;208 ;139 ;no ;0 ;chemistry.stackexchange.com
67,101 ;15.236 ;2 ;2,287 ;11.619 ;104 ;15.2 ;35.75 ;19.2 ;17 ;16.547 ;17.259 ;800 ;474 ;yes ;0 ;chemistry.stackexchange.com
67,103 ;6.929 ;3 ;1,057 ;6.962 ;23 ;8.418 ;68.044 ;10.4 ;14 ;10.02 ;10.451 ;371 ;262 ;yes ;0 ;chemistry.stackexchange.com
67,104 ;2.005 ;0 ;154 ;2.919 ;3 ;5.781 ;80.924 ;8.4 ;3 ;8.477 ;8.842 ;60 ;46 ;no ;0 ;chemistry.stackexchange.com
67,105 ;4.938 ;0 ;615 ;6.42 ;8 ;5.547 ;83.082 ;8 ;10 ;7.899 ;8.239 ;199 ;156 ;no ;0 ;chemistry.stackexchange.com
67,108 ;9.182 ;4 ;1,419 ;11.06 ;60 ;10.97 ;46.098 ;14.4 ;18 ;13 ;13.559 ;510 ;300 ;yes ;1 ;chemistry.stackexchange.com
67,109 ;7.313 ;3 ;587 ;8.437 ;15 ;8.487 ;64.714 ;10.8 ;8 ;10.5 ;10.952 ;202 ;137 ;yes ;0 ;chemistry.stackexchange.com
67,111 ;11.179 ;3 ;1,540 ;9.722 ;73 ;12.348 ;47.146 ;17.2 ;15 ;15.083 ;15.732 ;552 ;342 ;yes ;0 ;chemistry.stackexchange.com
67,113 ;7.999 ;2 ;1,045 ;5.829 ;29 ;9.692 ;65.948 ;12.8 ;12 ;11.515 ;12.01 ;379 ;272 ;yes ;2 ;chemistry.stackexchange.com
67,114 ;13.215 ;2 ;732 ;9.33 ;20 ;12.799 ;52.279 ;15.6 ;6 ;13 ;13.559 ;247 ;165 ;yes ;0 ;chemistry.stackexchange.com
67,115 ;19.941 ;3 ;899 ;7.424 ;16 ;17.824 ;48.493 ;20.8 ;5 ;12.798 ;13.348 ;302 ;228 ;yes ;0 ;chemistry.stackexchange.com
67,116 ;14.268 ;1 ;791 ;9.083 ;36 ;14.793 ;42.435 ;20 ;6 ;16.416 ;17.122 ;285 ;180 ;yes ;2 ;chemistry.stackexchange.com
67,119 ;13.835 ;0 ;1,318 ;11.952 ;44 ;13.343 ;43.115 ;16 ;11 ;13.954 ;14.555 ;443 ;270 ;no ;2 ;chemistry.stackexchange.com
67,122 ;7.475 ;3 ;763 ;8.029 ;14 ;8.484 ;66.471 ;10 ;10 ;9.481 ;9.889 ;261 ;181 ;yes ;0 ;chemistry.stackexchange.com
67,123 ;4.592 ;1 ;207 ;7.082 ;7 ;6.285 ;71.818 ;10.4 ;4 ;10.246 ;10.686 ;71 ;49 ;yes ;0 ;chemistry.stackexchange.com
67,124 ;5.721 ;5 ;122 ;9.943 ;5 ;8.9 ;46.097 ;11.2 ;3 ;10.071 ;10.504 ;45 ;25 ;yes ;0 ;chemistry.stackexchange.com
67,125 ;6.242 ;6 ;380 ;7.634 ;12 ;8.769 ;58.319 ;10.8 ;6 ;10.746 ;11.208 ;139 ;88 ;yes ;1 ;chemistry.stackexchange.com
67,129 ;11.084 ;1 ;214 ;7.915 ;2 ;11.939 ;54.882 ;11.2 ;2 ;8.477 ;8.842 ;76 ;51 ;yes ;0 ;chemistry.stackexchange.com
67,130 ;14.828 ;1 ;531 ;10.878 ;24 ;16.312 ;28.427 ;19.6 ;4 ;16.416 ;17.122 ;200 ;113 ;yes ;0 ;chemistry.stackexchange.com
67,131 ;8.406 ;-5 ;321 ;9.1 ;7 ;8.823 ;64.309 ;10.8 ;4 ;10.246 ;10.686 ;107 ;73 ;no ;0 ;chemistry.stackexchange.com
67,132 ;17.765 ;1 ;162 ;10.705 ;5 ;18.117 ;29.295 ;19.6 ;1 ;15.247 ;15.903 ;60 ;36 ;yes ;0 ;chemistry.stackexchange.com
67,135 ;10.217 ;0 ;2,017 ;9.139 ;55 ;10.719 ;57.059 ;13.2 ;21 ;11.864 ;12.374 ;691 ;458 ;no ;1 ;chemistry.stackexchange.com
67,136 ;12.765 ;2 ;585 ;9.705 ;22 ;14.247 ;39.228 ;16.8 ;5 ;14.489 ;15.112 ;217 ;130 ;yes ;0 ;chemistry.stackexchange.com
67,139 ;11.492 ;3 ;965 ;12.052 ;33 ;12.039 ;43.835 ;14 ;10 ;12.95 ;13.507 ;333 ;197 ;yes ;2 ;chemistry.stackexchange.com
67,143 ;10.96 ;37 ;942 ;8.42 ;27 ;11.429 ;56.662 ;14.4 ;9 ;12.487 ;13.024 ;326 ;220 ;yes ;5 ;chemistry.stackexchange.com
67,144 ;31.36 ;8 ;565 ;10.199 ;20 ;27.715 ;10.348 ;31.6 ;2 ;20.321 ;21.194 ;199 ;128 ;yes ;5 ;chemistry.stackexchange.com
67,145 ;8.279 ;1 ;1,782 ;8.614 ;58 ;9.589 ;59.754 ;12.8 ;22 ;11.893 ;12.405 ;625 ;413 ;yes ;0 ;chemistry.stackexchange.com
67,147 ;6.407 ;2 ;220 ;6.339 ;3 ;7.915 ;71.563 ;9.2 ;3 ;8.477 ;8.842 ;77 ;56 ;yes ;0 ;chemistry.stackexchange.com
67,148 ;7.368 ;0 ;385 ;7.583 ;12 ;8.539 ;66.969 ;12 ;5 ;11.485 ;11.979 ;133 ;93 ;no ;0 ;chemistry.stackexchange.com
67,149 ;18.005 ;4 ;650 ;11.943 ;31 ;17.532 ;30.817 ;22.4 ;4 ;18.248 ;19.033 ;230 ;138 ;yes ;3 ;chemistry.stackexchange.com
67,151 ;5.677 ;3 ;340 ;6.218 ;6 ;7.201 ;74.429 ;9.2 ;5 ;9 ;9.387 ;118 ;87 ;yes ;2 ;chemistry.stackexchange.com
67,153 ;15.678 ;1 ;381 ;14.807 ;15 ;14.747 ;31.487 ;17.6 ;3 ;15.247 ;15.903 ;127 ;71 ;yes ;0 ;chemistry.stackexchange.com
67,159 ;10.492 ;0 ;226 ;13.157 ;10 ;11.953 ;34.891 ;14.8 ;3 ;13 ;13.559 ;80 ;43 ;no ;0 ;chemistry.stackexchange.com
67,161 ;9.876 ;0 ;563 ;8.906 ;14 ;9.626 ;64.343 ;12.4 ;6 ;11.367 ;11.855 ;184 ;129 ;no ;0 ;chemistry.stackexchange.com
67,162 ;13.169 ;10 ;845 ;9.674 ;34 ;14.279 ;40.525 ;17.6 ;7 ;15.071 ;15.719 ;309 ;188 ;yes ;2 ;chemistry.stackexchange.com
67,163 ;6.077 ;-2 ;416 ;6.76 ;12 ;8.303 ;66.409 ;11.2 ;6 ;10.746 ;11.208 ;151 ;104 ;no ;0 ;chemistry.stackexchange.com
67,165 ;9.637 ;6 ;2,079 ;8.038 ;68 ;10.766 ;57.79 ;14 ;22 ;12.63 ;13.173 ;736 ;493 ;yes ;0 ;chemistry.stackexchange.com
67,170 ;9.974 ;3 ;1,500 ;9.185 ;46 ;10.675 ;56.376 ;13.6 ;16 ;12.287 ;12.816 ;518 ;340 ;yes ;0 ;chemistry.stackexchange.com
67,171 ;15.212 ;3 ;1,419 ;8.638 ;42 ;14.723 ;50.417 ;18.4 ;10 ;14.225 ;14.837 ;492 ;342 ;yes ;14 ;chemistry.stackexchange.com
67,172 ;6.828 ;3 ;273 ;10.41 ;17 ;9.351 ;48.327 ;16 ;5 ;13.1 ;13.663 ;99 ;57 ;yes ;0 ;chemistry.stackexchange.com
67,173 ;15.088 ;2 ;1,175 ;12.401 ;54 ;15.591 ;30.183 ;19.2 ;9 ;16.416 ;17.122 ;420 ;237 ;yes ;3 ;chemistry.stackexchange.com
67,174 ;5.101 ;1 ;548 ;4.576 ;10 ;7.635 ;73.943 ;9.6 ;8 ;9.124 ;9.516 ;203 ;151 ;yes ;2 ;chemistry.stackexchange.com
67,176 ;18.067 ;0 ;310 ;14.147 ;15 ;17.515 ;22.031 ;21.6 ;2 ;18 ;18.774 ;108 ;59 ;no ;0 ;chemistry.stackexchange.com
67,178 ;8.253 ;1 ;884 ;8.723 ;23 ;8.706 ;65.673 ;11.6 ;11 ;10.92 ;11.39 ;295 ;204 ;yes ;0 ;chemistry.stackexchange.com
67,181 ;10.679 ;4 ;766 ;10.379 ;32 ;11.198 ;51.739 ;15.6 ;8 ;13.954 ;14.555 ;263 ;166 ;yes ;0 ;chemistry.stackexchange.com
67,184 ;18.707 ;1 ;1,709 ;9.944 ;54 ;17.978 ;35.813 ;20.8 ;10 ;15.728 ;16.404 ;607 ;391 ;yes ;4 ;chemistry.stackexchange.com
67,185 ;6.299 ;5 ;1,166 ;7.468 ;44 ;9.082 ;59.6 ;12.4 ;17 ;11.812 ;12.32 ;436 ;283 ;yes ;2 ;chemistry.stackexchange.com
67,187 ;5.825 ;1 ;427 ;7.35 ;11 ;7.327 ;67.973 ;10 ;7 ;9.866 ;10.29 ;147 ;100 ;yes ;0 ;chemistry.stackexchange.com
67,188 ;5.518 ;0 ;220 ;3.768 ;5 ;7.584 ;78.091 ;11.2 ;3 ;10.071 ;10.504 ;80 ;63 ;no ;0 ;chemistry.stackexchange.com
67,192 ;6.16 ;3 ;616 ;9.546 ;21 ;7.886 ;56.061 ;10 ;13 ;9.961 ;10.39 ;213 ;128 ;yes ;0 ;chemistry.stackexchange.com
67,195 ;5.352 ;1 ;150 ;1.998 ;6 ;8.89 ;73.183 ;14 ;2 ;12.487 ;13.024 ;61 ;47 ;yes ;0 ;chemistry.stackexchange.com
67,197 ;3.839 ;2 ;283 ;6.713 ;5 ;5.489 ;75.896 ;7.2 ;6 ;8 ;8.344 ;96 ;68 ;yes ;0 ;chemistry.stackexchange.com
67,198 ;6.782 ;4 ;989 ;6.408 ;36 ;8.864 ;65.899 ;13.2 ;13 ;12.115 ;12.636 ;360 ;251 ;yes ;3 ;chemistry.stackexchange.com
67,199 ;5.122 ;3 ;441 ;2.022 ;8 ;8.515 ;74.981 ;11.2 ;6 ;9.325 ;9.726 ;177 ;138 ;yes ;0 ;chemistry.stackexchange.com
67,200 ;10.412 ;4 ;456 ;10.889 ;20 ;11.805 ;44.981 ;15.6 ;5 ;13.954 ;14.555 ;163 ;97 ;yes ;0 ;chemistry.stackexchange.com
67,202 ;14.039 ;2 ;1,050 ;3.466 ;25 ;16.123 ;50.936 ;18.8 ;8 ;12.682 ;13.228 ;437 ;321 ;yes ;0 ;chemistry.stackexchange.com
67,211 ;9.205 ;1 ;867 ;9.254 ;30 ;10.476 ;54.861 ;13.6 ;10 ;12.487 ;13.024 ;306 ;196 ;yes ;0 ;chemistry.stackexchange.com
67,212 ;12.277 ;2 ;604 ;12.846 ;18 ;13.155 ;36.37 ;14 ;6 ;12.487 ;13.024 ;213 ;120 ;yes ;0 ;chemistry.stackexchange.com
67,213 ;8.222 ;2 ;1,097 ;10.293 ;52 ;9.871 ;49.896 ;14.4 ;16 ;12.874 ;13.428 ;387 ;230 ;yes ;0 ;chemistry.stackexchange.com
67,214 ;6.177 ;1 ;947 ;7.451 ;34 ;8.62 ;62.524 ;12 ;14 ;11.536 ;12.032 ;347 ;230 ;yes ;0 ;chemistry.stackexchange.com
67,216 ;12.38 ;1 ;547 ;10.974 ;17 ;12.277 ;48.365 ;14.8 ;5 ;13.1 ;13.663 ;185 ;116 ;yes ;2 ;chemistry.stackexchange.com
67,220 ;9.622 ;7 ;2,866 ;7.629 ;70 ;10.709 ;59.311 ;13.2 ;30 ;11.367 ;11.855 ;1,014 ;691 ;yes ;3 ;chemistry.stackexchange.com
67,221 ;30.662 ;6 ;2,467 ;9.603 ;85 ;28.073 ;6.996 ;30.8 ;9 ;19.833 ;20.685 ;915 ;572 ;yes ;10 ;chemistry.stackexchange.com
67,224 ;11.466 ;2 ;674 ;6.83 ;29 ;13.522 ;47.99 ;18 ;6 ;15.042 ;15.688 ;259 ;168 ;yes ;0 ;chemistry.stackexchange.com
67,225 ;6.439 ;1 ;189 ;8.089 ;9 ;8.66 ;58.501 ;13.6 ;3 ;12.487 ;13.024 ;68 ;43 ;yes ;0 ;chemistry.stackexchange.com
67,226 ;20.516 ;1 ;715 ;15.864 ;29 ;18.05 ;24.877 ;21.6 ;4 ;17.748 ;18.511 ;233 ;133 ;yes ;0 ;chemistry.stackexchange.com
67,228 ;6.496 ;62 ;305 ;8.618 ;11 ;8.108 ;61.155 ;11.6 ;5 ;11.124 ;11.602 ;106 ;68 ;yes ;0 ;chemistry.stackexchange.com
67,229 ;10.504 ;2 ;606 ;8.336 ;20 ;11.257 ;56.509 ;14.8 ;6 ;13 ;13.559 ;212 ;142 ;yes ;2 ;chemistry.stackexchange.com
67,236 ;10.826 ;0 ;388 ;10.406 ;11 ;11.845 ;47.541 ;13.6 ;4 ;12.083 ;12.603 ;137 ;84 ;no ;0 ;chemistry.stackexchange.com
67,237 ;6.945 ;2 ;499 ;9.164 ;12 ;7.586 ;64.941 ;9.6 ;8 ;9.708 ;10.126 ;165 ;109 ;yes ;0 ;chemistry.stackexchange.com
67,241 ;14.287 ;3 ;627 ;11.608 ;23 ;14.882 ;34.673 ;17.2 ;5 ;14.747 ;15.382 ;224 ;130 ;yes ;4 ;chemistry.stackexchange.com
67,244 ;9.949 ;3 ;1,221 ;9.069 ;41 ;11.766 ;48.796 ;14 ;13 ;12.727 ;13.274 ;448 ;278 ;yes ;6 ;chemistry.stackexchange.com
67,252 ;6.203 ;0 ;227 ;8.941 ;5 ;7.457 ;63.864 ;8.8 ;4 ;9.124 ;9.516 ;77 ;50 ;no ;0 ;chemistry.stackexchange.com
67,254 ;8.818 ;2 ;880 ;10.056 ;27 ;9.35 ;59.277 ;12 ;11 ;11.581 ;12.079 ;296 ;193 ;yes ;0 ;chemistry.stackexchange.com
67,260 ;33.242 ;3 ;2,305 ;8.018 ;65 ;30.022 ;6.726 ;32.8 ;8 ;18.612 ;19.413 ;861 ;570 ;yes ;10 ;chemistry.stackexchange.com
67,261 ;17.416 ;2 ;1,269 ;10.894 ;47 ;18.078 ;27.792 ;20.4 ;8 ;16.276 ;16.976 ;475 ;280 ;yes ;3 ;chemistry.stackexchange.com
67,267 ;8.744 ;2 ;1,315 ;9.367 ;41 ;9.564 ;59.443 ;12.4 ;16 ;11.768 ;12.274 ;450 ;296 ;yes ;0 ;chemistry.stackexchange.com
67,268 ;6.743 ;1 ;448 ;6.76 ;17 ;9.706 ;58.722 ;13.2 ;6 ;12.22 ;12.745 ;171 ;112 ;yes ;0 ;chemistry.stackexchange.com
67,269 ;7.899 ;1 ;266 ;4.662 ;8 ;11.034 ;59.293 ;13.6 ;3 ;11.944 ;12.458 ;106 ;73 ;yes ;0 ;chemistry.stackexchange.com
67,270 ;4.338 ;2 ;364 ;6.563 ;13 ;6.208 ;72.943 ;10.4 ;7 ;10.464 ;10.914 ;126 ;88 ;yes ;0 ;chemistry.stackexchange.com
67,271 ;4.49 ;3 ;364 ;6.843 ;13 ;6.482 ;70.723 ;10.4 ;7 ;10.464 ;10.914 ;127 ;87 ;yes ;0 ;chemistry.stackexchange.com
67,272 ;9.995 ;4 ;935 ;4.712 ;20 ;11.175 ;65.605 ;14 ;9 ;11.165 ;11.645 ;340 ;256 ;yes ;0 ;chemistry.stackexchange.com
67,273 ;5.898 ;0 ;548 ;6.589 ;20 ;7.811 ;69.783 ;12.4 ;8 ;11.66 ;12.162 ;195 ;138 ;no ;0 ;chemistry.stackexchange.com
67,275 ;3.98 ;0 ;93 ;7.099 ;1 ;4.791 ;80.306 ;6 ;2 ;6.873 ;7.169 ;30 ;22 ;no ;0 ;chemistry.stackexchange.com
67,277 ;9.112 ;3 ;1,192 ;7.494 ;33 ;10.065 ;62.494 ;13.2 ;13 ;11.727 ;12.231 ;416 ;289 ;yes ;4 ;chemistry.stackexchange.com
67,278 ;6.14 ;0 ;700 ;3.712 ;20 ;8.795 ;71.788 ;12.4 ;9 ;11.165 ;11.645 ;267 ;201 ;no ;0 ;chemistry.stackexchange.com
67,280 ;8.633 ;2 ;327 ;9.227 ;11 ;9.484 ;60.014 ;12.8 ;4 ;12.083 ;12.603 ;112 ;74 ;yes ;0 ;chemistry.stackexchange.com
67,282 ;10.075 ;0 ;616 ;10.896 ;24 ;11.255 ;47.701 ;14.4 ;7 ;13.142 ;13.707 ;217 ;131 ;no ;0 ;chemistry.stackexchange.com
67,283 ;12.129 ;1 ;771 ;10.071 ;24 ;12.119 ;51.175 ;15.2 ;7 ;13.142 ;13.707 ;262 ;169 ;yes ;0 ;chemistry.stackexchange.com
67,285 ;7.844 ;3 ;720 ;3.394 ;12 ;9.763 ;71.823 ;12.4 ;8 ;9.708 ;10.126 ;269 ;210 ;yes ;0 ;chemistry.stackexchange.com
